id,address_number,street,common_name,scientific_name,height,width,growth_space_length,growth_space_width,growth_space_type,diameter_base_height,stems,overhead_utilities,land_use,condition,stormwater_benefits_dollar_value,stormwater_benefits_runoff_elim,property_value_benefits_dollarvalue,property_value_benefits_leaf_surface_area,energy_benefits_electricity_dollar_value,energy_benefits_gas_dollar_value,air_quality_benfits_o3dep_dollar_value,air_quality_benfits_o3dep_lbs,air_quality_benfits_vocavd_dollar_value,air_quality_benfits_vocavd_lbs,air_quality_benfits_no2dep_dollar_value,air_quality_benfits_no2dep_lbs,air_quality_benfits_no2avd_dollar_value,air_quality_benfits_no2avd_lbs,air_quality_benfits_so2dep_dollar_value,air_quality_benfits_so2dep_lbs,air_quality_benfits_so2avd_dollar_value,air_quality_benfits_so2avd_lbs,air_quality_benfits_pm10depdollar_value,air_quality_benfits_pm10dep_lbs,air_quality_benfits_pm10avd_dollar_value,air_quality_benfits_pm10avd_lbs,air_quality_benfits_total_dollar_value,air_quality_benfits_total_lbs,co2_benefits_dollar_value,co2_benefits_sequestered_lbs,co2_benefits_sequestered_value,co2_benefits_avoided_lbs,co2_benefits_avoided_value,co2_benefits_decomp_lbs,co2_benefits_maint_lbs,co2_benefits_totalco2_lbs,overall_benefits_dollar_value,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1198499912,1024,LAWNDALE ST,Pine: Eastern White,Pinus strobus,50,50,99,99,Open or Unrestricted,20,1,No,Residential,Fair,17.0686645,2133.583063,21.82042637,36.26512598,14.58580552,51.64461438,3.030633114,0.660268652,0.063208479,0.027362978,1.449113406,0.315710982,3.29193378,0.717196902,0.621528618,0.178600178,1.30090978,0.373824649,3.689395719,0.443970604,0.408574519,0.049166609,13.85529741,2.766101553,1.002011818,70.78904944,0.520157935,256.5947454,1.885458189,-14.91771464,-12.46254196,300.0035383,119.97682,Homewood North,9,13,42003130100,2,13,5,17-Mar,40.45655636,-79.88162981
925585720,1024,LAWNDALE ST,Maple: Norway,Acer platanoides,30,14,99,99,Open or Unrestricted,16,3,No,Residential,Fair,10.12983385,1266.229231,60.13912667,99.95006369,14.03205495,49.36756263,1.869610828,0.40732262,0.060579752,0.026225001,0.808238677,0.176086858,3.158350731,0.688093841,0.232596502,0.066838075,1.251483062,0.359621569,1.763250756,0.212184207,0.391855136,0.047154649,9.535965444,1.983526821,1.441554101,255.0176921,1.873870001,246.8531179,1.81387671,-60.29775221,-9.970033566,431.6030242,144.6460976,Homewood North,9,13,42003130100,2,13,5,17-Mar,40.45660626,-79.88164452
712633612,1008,SILVERDALE ST,Hawthorn: spp.,Crataegus spp.,12,0,99,99,Open or Unrestricted,4,1,Yes,Residential,Dead,0.478212862,59.77660774,10.35817955,17.21509378,1.856842471,9.43176591,0.022951568,0.005000342,0.000863479,0.0003738,0.009922035,0.002161664,0.042408921,0.009239416,0.002855383,0.000820512,0.014166627,0.00407087,0.102009315,0.012275489,0.025313375,0.003046134,0.220490703,0.036988227,0.015038794,2.157190224,0.015851034,2.78853814,0.020490178,-0.230320458,-0.212775107,4.502632798,22.36053029,Homewood North,9,13,42003130100,2,13,5,17-Mar,40.45627203,-79.88070398
1666197479,651,SICKLES ST,Maple: Red,Acer rubrum,34,4,99,99,Open or Unrestricted,5,1,Conflicting,Vacant,Good,3.421997597,427.7496996,51.65779707,85.85425818,2.487621781,12.16404165,0.391415117,0.085275625,0.015303892,0.006625061,0.169033787,0.036826533,0.756201839,0.164749856,0.049535605,0.014234369,0.257508567,0.073996715,0.357227434,0.042987658,0.091029652,0.01095423,2.087255893,0.435650047,0.285885816,43.57735447,0.320206401,50.70040678,0.372546589,-5.073627808,-3.609577701,85.59455574,72.10459981,East Hills,9,13,42003130600,2,13,5,17-Mar,40.45275225,-79.88299651
486875713,7001,ALLEGHENY RIVER BLVD,London planetree,Platanus x acerifolia,65,10,99,99,Open or Unrestricted,44,1,No,Vacant,Fair,50.91553364,6364.441705,117.4587682,195.2141976,37.30352398,111.0370588,6.910647764,1.505587748,0.14642248,0.063386355,2.904895001,0.632874728,7.846789925,1.709540289,0.804686159,0.231231655,3.324602141,0.955345443,6.396869618,0.769779737,0.964590128,0.116075828,29.29950322,5.983821783,3.766521329,618.2374914,4.542809087,656.246803,4.822101508,-119.3657055,-27.41759231,1127.700997,349.7809091,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,15-Mar,40.4824947,-79.89313624
415386943,1800,CALISTOGA ST,Tree-of-Heaven,Ailanthus altissima,31,10,99,99,Open or Unrestricted,11,1,Conflicting,Vacant,Fair,9.09205485,1136.506856,92.98609345,154.5410863,13.65909941,52.11751402,1.494216754,0.325537419,0.061910155,0.026800933,0.628094923,0.136839853,3.184889314,0.693875668,0.173988833,0.049996791,1.218703374,0.350202119,1.383127904,0.166441384,0.396948692,0.047767592,8.54187995,1.797461759,1.08191686,110.3100205,0.81055803,240.2920519,1.765665998,-19.82047068,-6.854398077,323.9272036,177.4785585,East Hills,9,13,42003130600,2,13,5,19-Mar,40.45131053,-79.87716169
844957455,1824,CALISTOGA ST,Locust: Black,Robinia pseudoacacia,47,4,99,99,Open or Unrestricted,11,2,No,Residential,Poor,6.792914543,849.1143179,92.98609345,154.5410863,13.65909941,52.11751402,0.911107777,0.198498426,0.037750095,0.016342032,0.382984709,0.083438935,1.942005679,0.423094919,0.106090752,0.030485848,0.743111814,0.213537877,1.033371422,0.124352758,0.296570862,0.035688431,5.45299311,1.125439228,0.659705403,67.2622076,0.494242701,146.5195439,1.076625608,-12.08565285,-4.179511022,197.5165876,171.6683199,East Hills,9,13,42003130600,2,13,5,19-Mar,40.45142517,-79.87704941
1829783045,2099,CALISTOGA PL,Maple: Norway,Acer platanoides,40,5,99,99,Open or Unrestricted,13,1,Conflicting,Residential,Fair,7.486260183,935.7825229,46.97065112,78.06431239,10.95028692,39.88387492,1.431774552,0.311933454,0.048258499,0.020891125,0.618960669,0.134849819,2.501654829,0.545022838,0.178125708,0.051185548,0.97678969,0.280686692,1.350322497,0.162493682,0.310981504,0.037422564,7.416867947,1.544485723,1.053982253,182.0359726,1.337600327,192.6383896,1.415506887,-51.01016111,-8.100652273,315.5635488,113.7619233,East Hills,9,13,42003130600,2,13,5,19-Mar,40.45220106,-79.87331573
610915214,2031,SONNY ST,Tuliptree,Liriodendron tulipifera,65,20,99,99,Open or Unrestricted,28,1,No,Residential,Poor,25.58956754,3198.695942,111.3708666,185.0962231,26.03060566,88.95456207,2.864702138,0.624118113,0.06736537,0.029162498,1.20417929,0.262348429,3.529003693,0.768846121,0.333570201,0.095853506,1.41542112,0.406730207,3.249123099,0.390989543,0.535612191,0.064453934,13.1989771,2.64250235,1.150978322,175.9861949,1.29314656,279.2272281,2.051761672,-99.97037973,-10.63875533,344.6042879,266.2955573,East Hills,9,13,42003130600,2,13,5,19-Mar,40.45021019,-79.87164249
650985136,1315,FEDERAL ST,Honeylocust: Thornless,Gleditsia triacanthos inermis,15,7,8,4,Well or Pit,6,1,Yes,Residential,Good,4.219753013,527.4691266,71.18468946,118.3075751,7.579795561,33.6424918,0.71993486,0.156848553,0.043761623,0.018944426,0.302625058,0.065931385,2.19633948,0.478505333,0.083830292,0.024089164,0.784158273,0.225332837,0.634722907,0.076380615,0.26295394,0.031643073,5.028326433,1.077675387,0.66141292,52.95279415,0.389097131,154.4843839,1.135151253,-5.077864324,-4.331493241,198.0278205,122.3164692,Central Northside,1,22,42003220600,1,22,1,21-Jan,40.45754073,-80.00740281
1943557251,2060,SONNY ST,Maple: Norway,Acer platanoides,60,9,99,99,Open or Unrestricted,22,1,No,Residential,Good,17.99741062,2249.676327,90.27501566,150.0353275,17.27569144,65.35565943,3.196977599,0.696509281,0.090245506,0.039067319,1.382063532,0.301103166,4.649094983,1.012874724,0.397732938,0.114291074,1.785674614,0.513124889,2.87173714,0.34557607,0.55162259,0.066380576,14.9251489,3.088927099,2.701399719,511.4977126,3.758485192,352.0971678,2.587209989,-38.91042745,-15.88214189,808.802311,208.5303258,East Hills,9,13,42003130600,2,13,5,19-Mar,40.4509403,-79.87225981
398139821,4255,FRANK ST,Spruce: Colorado,Picea pungens,30,1,99,99,Open or Unrestricted,15,1,No,Residential,Good,14.23094263,2352.221922,53.19165057,90.84875668,11.23646145,2.678044833,0.446217998,0.429055767,0.106896247,0.072227194,0.079019246,0.075980044,0.310604718,0.298658383,0.065010595,0.050789527,1.141749789,0.891992023,0.153254199,0.201650262,0.05580974,0.073433869,2.358562532,2.093787069,2.593578277,199.8697845,3.297851444,156.0589987,2.574973479,-8.269711598,-1.848634673,345.810437,86.28924029,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42273914,-79.93363835
924184900,780,MELBOURNE ST,Crabapple: Flowering,Malus spp.,8,3,99,2,Tree Lawn or Parkway,1,1,Yes,Residential,Good,0.18624619,23.28077376,5.48348253,9.113441756,0.228931968,1.385360854,0.041799935,0.00910674,0.001631414,0.00070624,0.018250074,0.003976051,0.077971532,0.016987262,0.005400725,0.001551932,0.023734766,0.006820335,0.037298477,0.004488385,0.009497611,0.001142913,0.215584533,0.044779858,0.025376904,3.849051518,0.028282831,4.66587967,0.034284884,-0.195140306,-0.72191554,7.597875341,7.524982979,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42222005,-79.93080017
819149201,704,MELBOURNE ST,Oak: Northern Red,Quercus rubra,6,2,99,99,Open or Unrestricted,1,1,No,Residential,Good,0.250221824,31.277728,20.61979297,34.26969654,0.182540493,1.072923186,0.029633701,0.006456144,0.00127423,0.000551615,0.012797402,0.002788105,0.061172126,0.013327261,0.003750298,0.001077672,0.01892071,0.005436986,0.027045381,0.003254558,0.007439422,0.000895237,0.16203327,0.033787578,0.023396541,4.184104186,0.030744798,3.72037152,0.02733729,-0.177607701,-0.72191554,7.004952465,22.31090829,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42157979,-79.93363798
1852316893,704,MELBOURNE ST,Maple: Silver,Acer saccharinum,45,8,99,99,Open or Unrestricted,22,1,No,Residential,Good,22.95140542,2868.925678,52.63967063,87.48611301,18.88138034,71.85780301,3.503050901,0.763191917,0.098992039,0.042853697,1.514379988,0.329930281,5.094681054,1.109952299,0.435811226,0.125233111,1.951703061,0.560834213,3.146672463,0.378660946,0.604694823,0.072767127,16.34998555,3.383423591,2.031913518,278.3270758,2.045147353,384.8228341,2.827678185,-38.91042745,-15.88214189,608.3573406,184.7121585,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.4214983,-79.93359379
1958069908,701,LORETTA ST,Elm: Siberian,Ulmus pumila,30,6,99,10,Tree Lawn or Parkway,11,2,No,Residential,Fair,8.27417335,1034.271669,82.46427412,137.0540263,9.882173564,37.45763388,1.17958353,0.256989876,0.044611139,0.019312181,0.47799188,0.104137664,2.297460456,0.500536047,0.137201631,0.039425756,0.881685812,0.253357992,1.076029655,0.12948612,0.286237564,0.034444954,6.380801666,1.33769059,0.915846805,133.3464159,0.979829464,173.8480475,1.277435453,-26.1344351,-6.854398077,274.2056302,145.3749034,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42145948,-79.93359407
605605389,4111,FRANK ST,Mulberry: White,Morus alba,13,7,99,99,Open or Unrestricted,4,2,Yes,Vacant,Fair,2.253232732,281.6540915,51.75382154,86.01384899,1.729946727,8.694030013,0.233583432,0.050889636,0.009356334,0.004050361,0.100873702,0.021976841,0.460305597,0.100284444,0.02956119,0.008494595,0.15459976,0.044425218,0.223824187,0.026934319,0.058266045,0.007011558,1.270370247,0.264066972,0.182650371,29.40406423,0.216061064,30.43337165,0.223624415,-2.659187561,-2.492508392,54.68573992,65.88405163,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42254989,-79.93397229
1897485711,777,MELBOURNE ST,Pear: Callery,Pyrus calleryana,25,7,99,99,Open or Unrestricted,10,1,Yes,Residential,Good,7.766855323,970.8569153,100.3759816,166.8229373,7.696188946,27.96356467,1.403502156,0.30577389,0.039237641,0.016985992,0.612776504,0.133502506,2.034839602,0.443320175,0.181338299,0.052108707,0.795345674,0.228547608,1.25235823,0.150704962,0.24089095,0.028988081,6.560289055,1.359931919,1.098172874,178.4794482,1.311466985,156.8566063,1.152582343,-5.458907513,-1.08287331,328.7942736,151.4610525,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42229963,-79.93109639
342818238,903,NORFOLK ST,Maple: Norway,Acer platanoides,25,7,99,99,Open or Restricted,11,1,Conflicting,Residential,Fair,5.845043214,730.6304018,38.68718268,64.29734828,8.364941574,33.15013859,1.142451333,0.248900073,0.038806811,0.016799485,0.493885326,0.107600289,1.983986612,0.432241092,0.142131282,0.040842322,0.746490364,0.214508725,1.077458553,0.129658069,0.247801848,0.029819717,5.87301213,1.220369772,0.812889683,138.6700489,1.018947519,147.1567718,1.081307959,-35.59227802,-6.854398077,243.3801446,92.73320786,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42281517,-79.93353899
481855871,704,MELBOURNE ST,Unknown,Unknown,9,0,99,99,Open or Unrestricted,3,1,No,Residential,Dead,0.575689831,71.96122885,51.81716595,86.11912616,1.115795195,5.674705599,0.012908815,0.002812378,0.00051931,0.000224809,0.00557471,0.001214534,0.025500344,0.00555563,0.001633677,0.000469447,0.00851294,0.002446247,0.05829294,0.007014794,0.015221909,0.001831758,0.128164644,0.021569598,0.010466638,1.763464783,0.012957939,1.675660432,0.012312753,-0.145819944,-0.15958133,3.133723941,59.32198785,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42161006,-79.93365434
2059738940,115,FEDERAL ST,Maple: Freeman,Acer x freemanii,20,6,4,4,Well or Pit,3,1,No,Residential,Poor,1.021334054,127.6667568,36.99163361,61.47937858,1.470260706,7.104978925,0.119657761,0.026069229,0.004723334,0.002044733,0.050298213,0.010958216,0.233831979,0.050943786,0.013933129,0.004003773,0.080096752,0.023016308,0.135714911,0.016331518,0.03618739,0.00435468,0.67444347,0.137722243,0.067234754,6.042588344,0.044400939,15.7713127,0.115887606,-0.54386859,-1.139866642,20.13016581,47.32988552,North Shore,1,22,42003981200,6,22,1,7-Jan,40.4481781,-80.00444497
1517992578,965,DEELY ST,Maple: Red,Acer rubrum,40,8,99,1,Open or Restricted,20,1,Conflicting,Residential,Fair,17.14602304,2143.25288,47.20625359,78.45587913,16.55778009,63.40735935,2.446439609,0.532993379,0.075214745,0.032560496,1.056502251,0.230174782,3.867020831,0.842488198,0.309609569,0.088968267,1.477359164,0.424528495,2.344226015,0.282096993,0.482064448,0.058010162,12.05843663,2.491820773,1.150564607,149.6039286,1.099289668,291.2858917,2.140368733,-83.94685713,-12.46254196,344.4804213,157.5264173,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42262347,-79.93145358
1855941860,777,MELBOURNE ST,Maple: Norway,Acer platanoides,22,6,99,99,Open or Unrestricted,9,1,Conflicting,Residential,Fair,4.203826246,525.4782807,30.40371423,50.53038416,5.779596225,26.41640226,0.853128115,0.185866692,0.029355123,0.012707845,0.368809984,0.080350759,1.466318395,0.319459345,0.106136856,0.030499097,0.516191038,0.148330758,0.80459461,0.096822456,0.184622192,0.02221687,4.329156312,0.896253822,0.571797113,95.30412513,0.700294711,101.675154,0.747109032,-20.17439492,-5.608143881,171.1967403,71.70449238,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42233595,-79.93110583
203744282,743,MELBOURNE ST,Tree-of-Heaven,Ailanthus altissima,17,5,99,99,Open or Unrestricted,9,1,Conflicting,Residential,Poor,4.98386292,622.9828651,85.86474145,142.7055372,11.38283868,46.61761125,0.683179299,0.148840806,0.032865151,0.014227338,0.287174835,0.062565323,1.671202715,0.364096452,0.079550419,0.022859316,0.619504837,0.178018631,0.774856698,0.093243887,0.256234058,0.030834423,4.404568013,0.914686177,0.543282135,50.12249093,0.368300063,122.1023642,0.897208173,-6.145933491,-3.419599927,162.6593218,153.7969044,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.4221741,-79.9324167
1293315674,981,GREENFIELD AVE,Maple: Red,Acer rubrum,20,9,3,2,Well or Pit,10,1,Conflicting,Residential,Fair,7.537067164,942.1333956,50.87545528,84.55402127,7.42529379,31.45528957,0.986433155,0.214909184,0.035916342,0.0155482,0.425994104,0.092809173,1.816307431,0.39570968,0.124838211,0.035873049,0.662877245,0.190481967,0.945219435,0.113744818,0.227712214,0.027402192,5.225298137,1.086478263,0.605710076,76.22841125,0.560126366,130.6264071,0.95984284,-19.2732252,-6.231270979,181.3503222,103.124114,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42311099,-79.93061902
1831266585,950,GREENFIELD AVE,Maple: Norway,Acer platanoides,20,0,3,2,Well or Pit,10,1,Yes,Vacant,Dead,2.021324317,252.6655396,34.54544845,57.41386622,7.0722689,29.78327042,0.085177172,0.018557118,0.002909351,0.001259459,0.036822361,0.008022301,0.147269116,0.032084775,0.010596811,0.003045061,0.053894938,0.015487051,0.378573912,0.045556427,0.086981847,0.01046713,0.802225507,0.134479322,0.059102485,9.986702549,0.07338229,10.62087488,0.078042189,-2.380284821,-0.531937766,17.69535484,74.28364008,Greenfield,5,15,42003151700,3,15,4,12-Feb,40.42337668,-79.93150996
1090947335,925,LILAC ST,Catalpa: Northern,Catalpa speciosa,20,5,99,8,Tree Lawn or Parkway,5,2,Yes,Residential,Good,3.421997597,427.7496996,51.65779707,85.85425818,2.487621781,12.16404165,0.391415117,0.085275625,0.015303892,0.006625061,0.169033787,0.036826533,0.756201839,0.164749856,0.049535605,0.014234369,0.257508567,0.073996715,0.357227434,0.042987658,0.091029652,0.01095423,2.087255893,0.435650047,0.285885816,43.57735447,0.320206401,50.70040678,0.372546589,-5.073627808,-3.609577701,85.59455574,72.10459981,Greenfield,5,15,42003151700,3,15,4,15-Feb,40.42486323,-79.93204278
395764414,912,KENNEBEC ST,London planetree,Platanus x acerifolia,45,10,99,2,Tree Lawn or Parkway,24,1,Conflicting,Residential,Fair,22.33146509,2791.433136,74.39383197,123.6411078,22.35549782,80.35728486,3.596488872,0.783548774,0.097749168,0.042315657,1.51178629,0.329365205,5.078207056,1.106363193,0.418780542,0.120339236,1.994032609,0.572997876,3.329104765,0.400614292,0.630807277,0.07590942,16.65695658,3.431453653,1.972582664,237.6105495,1.745962318,393.2798409,2.889820271,-25.34172802,-14.95505035,590.593612,218.067619,Greenfield,5,15,42003151700,3,15,4,15-Feb,40.42502517,-79.93131963
679885956,869,KENNEBEC ST,Maple: Norway,Acer platanoides,20,6,99,3,Tree Lawn or Parkway,9,1,No,Residential,Good,4.638704823,579.8381029,30.40371423,50.53038416,5.779596225,26.41640226,0.988380133,0.215333362,0.034008984,0.014722504,0.427279859,0.093089294,1.698783506,0.370105339,0.122963431,0.035334319,0.598026203,0.17184661,0.887828535,0.106838572,0.203721039,0.024515167,4.96099169,1.031785168,0.662447874,110.4133157,0.811317044,117.7943857,0.865553146,-23.3727746,-6.497239862,198.337687,72.8618571,Greenfield,5,15,42003151700,3,15,4,15-Feb,40.42562033,-79.9333058
931885771,1047,MIRROR ST,Oak: Pin,Quercus palustris,32,12,99,2,Tree Lawn or Parkway,23,1,Conflicting,Residential,Poor,16.48691736,2060.86467,90.73669325,150.8026267,20.54399421,69.7906483,2.076253937,0.452342906,0.052983454,0.02293656,0.896636463,0.195345635,2.77830251,0.605294664,0.26276066,0.075505937,1.117055093,0.320992843,2.437717654,0.293347492,0.421536031,0.050726358,10.0432458,2.016492394,1.393823367,278.9208597,2.049510477,220.372996,1.619300775,-73.24249272,-8.738977592,417.3123854,208.9953223,Greenfield,5,15,42003151700,3,15,4,15-Feb,40.42616342,-79.92932144
506798044,1006,MIRROR ST,Linden: Littleleaf,Tilia cordata,25,7,99,2,Tree Lawn or Parkway,16,1,Conflicting,Residential,Good,10.62915122,1328.643903,35.34814199,58.74792734,13.27967525,45.87082099,1.873501375,0.408170234,0.065708066,0.02844505,0.787527445,0.171574607,3.436095414,0.748604665,0.218153302,0.06268773,1.372030724,0.394261702,1.651752547,0.198766853,0.405627868,0.048812018,9.81039674,2.06132286,1.173948142,159.568703,1.17251083,270.6540608,1.988766039,-67.19063553,-11.55064864,351.4814796,116.1121343,Greenfield,5,15,42003151700,3,15,4,15-Feb,40.42654735,-79.93059899
352149408,1942,CREEDMOOR PL,Maple: Norway,Acer platanoides,0,0,99,99,Open or Unrestricted,27,0,Yes,Residential,N/A,22.15283365,2769.104206,118.8292832,197.4919671,21.08330694,76.5473587,3.496098132,0.761677153,0.092738855,0.040146691,1.511374284,0.329275443,4.809972441,1.047924279,0.434946238,0.124984551,1.880648382,0.540416202,3.297209015,0.396776055,0.597822755,0.071940163,16.1208101,3.313140536,3.120654527,633.5363797,4.655225318,370.8993494,2.725368419,-53.28359486,-16.82443164,934.3277026,257.8542471,Brookline,4,32,42003191800,5,32,6,25-Apr,40.3835079,-80.00853143
364622988,2311,SIDNEY ST,Linden: Littleleaf,Tilia cordata,17,7,3,2,Well or Pit,8,1,Yes,Residential,Poor,2.742148001,342.7685001,42.98297476,71.43687151,4.119099099,17.96631622,0.338429813,0.073731985,0.012377033,0.005358023,0.142259178,0.030993285,0.622947492,0.135718408,0.039407273,0.011323929,0.224259307,0.06444233,0.383844487,0.046190672,0.095851894,0.011534524,1.859376479,0.379293157,0.273365567,47.16616147,0.346576954,44.18508885,0.324672033,-6.465627855,-3.03964438,81.84597808,69.94328012,South Side Flats,3,16,42003160900,3,16,3,24-Apr,40.42926164,-79.97245117
986338154,115,FEDERAL ST,Honeylocust: Thornless,Gleditsia triacanthos inermis,25,8,4,4,Well or Pit,3,1,No,Residential,Fair,1.406821622,175.8527028,56.145813,93.31325372,3.857543303,18.71505543,0.205276119,0.044722466,0.020377285,0.008821335,0.086287942,0.018799116,1.008155923,0.219641813,0.023902658,0.00686858,0.344656324,0.099039174,0.190014687,0.022865787,0.127361796,0.015326329,2.006032735,0.4360846,0.272786223,16.48179153,0.121108204,67.86223364,0.498651693,-0.802121984,-1.869381294,81.67252189,82.40405232,North Shore,1,22,42003981200,6,22,1,7-Jan,40.44805119,-80.0052068
568362095,8342,PERCHMENT ST,Arborvitae: Eastern,Thuja occidentalis,28,5,99,99,Open or Unrestricted,12,1,No,Residential,Good,5.162752504,645.344063,26.81569567,44.56716682,6.599833124,20.38751938,1.242133333,0.270617284,0.030635154,0.013261971,0.593932686,0.129397099,1.631764763,0.355504306,0.254739318,0.073200954,0.681550043,0.195847714,1.440231546,0.173313062,0.191440264,0.023037336,6.066427107,1.234179726,0.772172152,130.1876811,0.95661908,134.5116957,0.98839194,-24.84712309,-8.662986483,231.1892672,65.80439994,Homewood North,9,13,42003130100,2,13,5,17-Mar,40.45711026,-79.87911207
540259067,8357,PERCHMENT ST,Spruce: Colorado,Picea pungens,15,0,99,99,Open or Unrestricted,12,1,No,Vacant,Dead,3.576509145,591.1585363,42.41941102,72.45029452,8.267257534,1.918991371,0.024220849,0.023289277,0.00579083,0.003912723,0.004289189,0.00412422,0.016797831,0.01615176,0.003528795,0.002756871,0.06188031,0.048343992,0.041160158,0.054158102,0.014956644,0.019679795,0.172624605,0.172416742,0.140137352,10.71750289,0.176838798,8.460482887,0.139597968,-0.384033401,-0.108972149,18.68498023,56.49493103,Homewood North,9,13,42003130100,2,13,5,17-Mar,40.45754185,-79.87883699
687239662,7722,SUSQUEHANNA ST,Catalpa: Northern,Catalpa speciosa,35,6,99,99,Open or Unrestricted,37,3,No,Residential,Poor,22.65974179,2832.467724,12.10330113,20.11545204,26.31247364,89.37451977,2.649390282,0.577209212,0.067855023,0.029374469,1.144147105,0.249269522,3.558206944,0.775208485,0.335294025,0.096348858,1.430708357,0.411123091,3.1106337,0.374324152,0.539862321,0.064965382,12.83609776,2.577823169,0.920686668,38.21852071,0.28082969,282.2507926,2.073978824,-30.75626696,-14.05835526,275.6546911,164.2068208,Homewood South,9,13,42003130400,2,13,5,17-Mar,40.44998746,-79.88971013
907703260,7722,SUSQUEHANNA ST,Butternut,Juglans cinerea,35,6,99,99,Open or Unrestricted,8,1,No,Residential,Fair,5.721856277,715.2320347,80.97139078,134.5728832,10.11515764,42.29257143,0.954081853,0.20786097,0.048523629,0.0210059,0.401048889,0.087374486,2.459110889,0.535754006,0.111094718,0.031923769,0.902942757,0.259466309,0.883149804,0.106275548,0.308073624,0.037072638,6.068026161,1.286733627,0.784289729,70.03613086,0.51462549,177.9467234,1.307552524,-8.18055351,-4.985016783,234.817284,145.953292,Homewood South,9,13,42003130400,2,13,5,17-Mar,40.45000547,-79.8897703
483330460,4312,BEECHWOOD BLVD,Linden: Littleleaf,Tilia cordata,35,10,2,2,Well or Pit,19,1,Conflicting,Residential,Poor,9.130694848,1141.336856,29.96754501,49.80547936,14.77774443,54.98931968,1.258146035,0.27410589,0.040225319,0.017413558,0.528862453,0.115220578,2.077890745,0.452699509,0.146500406,0.042097818,0.803869451,0.230996969,1.426979542,0.171718356,0.316875849,0.038131871,6.599349799,1.342384548,0.603659678,84.2251171,0.61888616,158.5191167,1.164798469,-54.78864783,-7.219155402,180.7364305,116.0683134,Greenfield,5,15,42003151700,3,15,4,15-Feb,40.42044875,-79.92730618
1347169662,113,EYMARD ST,Spruce: Colorado,Picea pungens,35,5,99,99,Open or Unrestricted,12,1,Conflicting,Residential,Good,9.809853654,1621.463414,42.41941102,72.45029452,8.267257534,1.918991371,0.328711516,0.316068765,0.078589837,0.053101241,0.058210418,0.055971555,0.227970559,0.219202461,0.047890787,0.037414678,0.839804212,0.656097041,0.112896433,0.148547938,0.041023939,0.053978867,1.735097701,1.540382546,1.901864059,145.451825,2.399955112,114.8208392,1.894543847,-5.211881866,-1.478907738,253.5818746,66.05247534,East Hills,9,13,42003130600,2,13,5,17-Mar,40.45958949,-79.87215618
99123704,8610,BRICELYN ST,Hemlock: Eastern,Tsuga canadensis,33,6,99,99,Open or Unrestricted,15,1,No,Multi-family Residential,Good,7.307422017,913.4277522,21.32721665,50.63631571,10.07802473,28.3559932,1.751724422,0.381639308,0.044452121,0.019243342,0.837596386,0.182482873,2.404250599,0.523801873,0.359247331,0.103231992,1.040352515,0.298951872,2.031093365,0.244415567,0.280636744,0.033770968,8.749353482,1.787537795,1.126978094,182.3953398,1.340240957,205.4009806,1.509286405,-39.54899629,-10.8287331,337.418591,76.94498818,East Hills,9,13,42003130600,2,13,5,17-Mar,40.45876297,-79.87378979
882595693,137,EYMARD ST,Arborvitae: Eastern,Thuja occidentalis,25,4,99,99,Open or Unrestricted,16,1,Conflicting,Residential,Fair,7.441397164,930.1746455,30.46114992,50.62584117,10.54580629,31.50077555,1.721554594,0.37506636,0.041473875,0.017954058,0.823170522,0.179339983,2.221308621,0.483945233,0.35306004,0.101454034,0.939887066,0.27008249,2.095765442,0.252198007,0.273113335,0.032865624,8.469333494,1.712905791,1.034370573,176.3313877,1.295683037,185.5227315,1.363221031,-42.19229733,-9.970033566,309.6917883,89.45283299,East Hills,9,13,42003523100,2,13,5,17-Mar,40.45888272,-79.87213301
1649804066,8807,BRICELYN ST,Tree-of-Heaven,Ailanthus altissima,30,0,99,99,Open or Unrestricted,13,1,No,Residential,Dead,4.631827935,578.9784919,100.1074455,166.3766354,15.93536014,57.6174168,0.159465076,0.034741847,0.005968905,0.002583942,0.067031242,0.014603756,0.30979321,0.067493074,0.018568352,0.005335733,0.121340631,0.034867997,0.695631002,0.083710109,0.18141182,0.021830544,1.559210237,0.265167002,0.108658014,11.8162694,0.086825948,23.93114129,0.175846026,-2.52355211,-0.691519096,32.53233948,179.9599186,East Hills,9,13,42003523100,2,13,5,17-Mar,40.46039854,-79.87236817
